fileName,uploadId,fullName,Documents (from uploadLinkId),uploadLinkId,documentRequestId,fileSize,fileType,s3Key,s3Bucket,uploadedAt,download_url
Screenshot 2025-04-23 at 8.59.42 AM.png,rec8EbEv2gdcbpFT9,Alexander Goldin,Bank statement (last 2 months),recbmRIDbEIwfnm2h,reccS8YwV8KykpKZG,2079343,image/png,uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/614aab8b-73ce-401e-b571-f6b5601c4c24-Screenshot_2025-04-23_at_8.59.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 11:03am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/614aab8b-73ce-401e-b571-f6b5601c4c24-Screenshot_2025-04-23_at_8.59.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T160303Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=6ac11bad04992d418973702b28e0ab87c96808263d8b46170701e7f37f540680
Screenshot 2025-04-23 at 9.01.42 AM.png,rec9DvRZ3wTEKRwkj,Alexander Goldin,Proof of residential address,recbmRIDbEIwfnm2h,recj33chCxn1Wp7eO,2089132,image/png,uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/d2ff7e96-6608-4c46-961f-a9db1cb95089-Screenshot_2025-04-23_at_9.01.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 11:03am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/d2ff7e96-6608-4c46-961f-a9db1cb95089-Screenshot_2025-04-23_at_9.01.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T160305Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=3d42ea0c85b12574607b7dfda1ef8cfb705b906f2e827703dff78ccbab70a63e
I-9Presentation.pdf,rec3fyJkxQtmJx46x,Alexander Goldin,Employer verification letter,recbmRIDbEIwfnm2h,recGQdFjCPoUNbcOe,8935789,application/pdf,uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/d7e0c125-04a7-404f-bfa8-e61b08a05878-I-9Presentation.pdf,fox-finance-dev-fox-finance-uploads,4/20/2026 11:06am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/d7e0c125-04a7-404f-bfa8-e61b08a05878-I-9Presentation.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T160633Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=e113a3f39eb79f9eb17d6e3eda472871c1afd335969df955bcd09958b5aebaec
Screenshot 2025-04-23 at 9.04.02 AM.png,recvFgMINHMp1RfPT,Alexander Goldin,Proof of residential address,recbmRIDbEIwfnm2h,recj33chCxn1Wp7eO,662154,image/png,uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/1e871e7a-31b0-487c-b415-6288d3dd1af3-Screenshot_2025-04-23_at_9.04.02 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 11:06am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/1e871e7a-31b0-487c-b415-6288d3dd1af3-Screenshot_2025-04-23_at_9.04.02%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T160635Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=acf2240772ede2544e847680bb4221fa0b72b7b5b594512e6d5401b3e6a19e72
Proof_of_ID.jpeg,recYiWQC3LcUPZSvQ,David Smith,Government-issued ID,rec0YQcE2y0IapmOH,recCyU5orcEbun4Lm,682873,image/jpeg,uploads/recRVneyrVu6gUZSu/rec0YQcE2y0IapmOH/48386ff4-28f7-417d-8872-b4fa287f4689-Proof_of_ID.jpeg,fox-finance-dev-fox-finance-uploads,4/20/2026 3:31pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recRVneyrVu6gUZSu/rec0YQcE2y0IapmOH/48386ff4-28f7-417d-8872-b4fa287f4689-Proof_of_ID.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T203120Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=a45a5f0403201fd18e3f5fb45100cc87f93f299a530c304c661411026ededdda
Proof_of_income.jpg,rec1N19aGKQph8uvQ,David Smith,Most recent tax return or 1099,rec0YQcE2y0IapmOH,recZeHDK9ybzse5o4,84368,image/jpeg,uploads/recRVneyrVu6gUZSu/rec0YQcE2y0IapmOH/7c0789fa-5eba-434c-a149-de5c28e5e253-Proof_of_income.jpg,fox-finance-dev-fox-finance-uploads,4/20/2026 3:31pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recRVneyrVu6gUZSu/rec0YQcE2y0IapmOH/7c0789fa-5eba-434c-a149-de5c28e5e253-Proof_of_income.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T203122Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=b8cf8b03109c62ba7844059079549fedbc49855e6b92e11836669e7a5b6d5adb
Proof_of_address.jpeg,recWIujcpFuLbFMZy,David Smith,Proof of residential address,rec0YQcE2y0IapmOH,reciXV1DsVNRuX4yK,66202,image/jpeg,uploads/recRVneyrVu6gUZSu/rec0YQcE2y0IapmOH/a57275fc-8741-4295-800c-974f81ce5a2b-Proof_of_address.jpeg,fox-finance-dev-fox-finance-uploads,4/20/2026 3:31pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recRVneyrVu6gUZSu/rec0YQcE2y0IapmOH/a57275fc-8741-4295-800c-974f81ce5a2b-Proof_of_address.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T203123Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=8ded752dbdc2c0f93aded0c6d3d4aabdc377c611873d6a1b837c9d949a6b258e
Bank_Statements.jpg,reckKnUWXBpTAaOAG,David Smith,Bank statements (last 2 months),rec0YQcE2y0IapmOH,recpMNDNjiDYX3KVr,321172,image/jpeg,uploads/recRVneyrVu6gUZSu/rec0YQcE2y0IapmOH/9bd565e0-ab6e-49be-ad09-c1324d15e2c3-Bank_Statements.jpg,fox-finance-dev-fox-finance-uploads,4/20/2026 3:31pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recRVneyrVu6gUZSu/rec0YQcE2y0IapmOH/9bd565e0-ab6e-49be-ad09-c1324d15e2c3-Bank_Statements.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T203125Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=4efc7588ba686994a21be8b43efac062ee088e5ae70f1b227095d78e39c430c7
Screenshot 2025-04-23 at 9.01.42 AM.png,recer302X6vHpvo7X,Alexander Goldin,Bank statement (last 2 months),recbmRIDbEIwfnm2h,reccS8YwV8KykpKZG,2089132,image/png,uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/5474d4b9-5852-40a5-9ac1-4bcfdb6d6e6d-Screenshot_2025-04-23_at_9.01.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 4:02pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/5474d4b9-5852-40a5-9ac1-4bcfdb6d6e6d-Screenshot_2025-04-23_at_9.01.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T210225Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=e4d369275df201ee44bb14661de261651dc675fdfe64c2b7adcf48584c122cbc
Screenshot 2025-04-23 at 8.59.42 AM.png,recEl8NtNMT6Nn8bl,Alexander Goldin,Proof of residential address,recbmRIDbEIwfnm2h,recj33chCxn1Wp7eO,2079343,image/png,uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/b9e99f64-0eda-4173-b255-28af69182664-Screenshot_2025-04-23_at_8.59.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 4:02pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/b9e99f64-0eda-4173-b255-28af69182664-Screenshot_2025-04-23_at_8.59.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T210228Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=709d3d9aaf962f87bb713063c3f2fff1c00c3eae90de58fc77dacfaf546a433f
Screenshot 2025-04-23 at 8.59.42 AM.png,recvautVPDDkSh0Hs,Robert De Niro,Employer Verification Letter,reckGYSOjLF3H7ENy,rec9Xp63i7tOQIGBS,2079343,image/png,uploads/recibMhRxMlP9kxh2/reckGYSOjLF3H7ENy/11268a6c-5f59-485c-b717-f86360b244d0-Screenshot_2025-04-23_at_8.59.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 4:30pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recibMhRxMlP9kxh2/reckGYSOjLF3H7ENy/11268a6c-5f59-485c-b717-f86360b244d0-Screenshot_2025-04-23_at_8.59.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T213035Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=a92179c6908c34a83fc0aeb81c97d582b412270171c78fea73b4b302f5d50efd
Screenshot 2025-04-23 at 9.04.02 AM.png,rect3KOrHzwsIklux,Robert De Niro,Bank Statement or Voided Check,reckGYSOjLF3H7ENy,recdmrpm1Fq6x6el5,662154,image/png,uploads/recibMhRxMlP9kxh2/reckGYSOjLF3H7ENy/5386c4b6-d305-4681-a211-bbd607caad39-Screenshot_2025-04-23_at_9.04.02 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 4:30pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recibMhRxMlP9kxh2/reckGYSOjLF3H7ENy/5386c4b6-d305-4681-a211-bbd607caad39-Screenshot_2025-04-23_at_9.04.02%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T213038Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=5c9068d819702dece24313619ee4d72398050890d9bb962e10f7dcb0f4e1f33d
Screenshot 2025-04-23 at 8.59.42 AM.png,recFSVKnED0UtjgCx,Barbara Boring,Pay stubs (last 2 months),recsJiKLucFvfuiv9,rec7wJT10PHmt2fVd,2079343,image/png,uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/e98c18cd-c2e5-4e49-a3c0-3ff20680b967-Screenshot_2025-04-23_at_8.59.42 AM.png,fox-finance-dev-fox-finance-uploads,4/21/2026 4:18am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/e98c18cd-c2e5-4e49-a3c0-3ff20680b967-Screenshot_2025-04-23_at_8.59.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T091850Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=ca7e7205e9a0a90662be2ce411f1cb4d8de1b7b507f399bf93c3dc75edb62190
Screenshot 2025-04-23 at 9.01.42 AM.png,reckzGEUP1HSZnWsN,Barbara Boring,Proof of residence,recsJiKLucFvfuiv9,recESmuZihpAhdMFh,2089132,image/png,uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/f44e5785-04ae-49e3-9098-a8b295f4cf82-Screenshot_2025-04-23_at_9.01.42 AM.png,fox-finance-dev-fox-finance-uploads,4/21/2026 4:18am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/f44e5785-04ae-49e3-9098-a8b295f4cf82-Screenshot_2025-04-23_at_9.01.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T091853Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=f84070db65a632fa0d5bff2bc571e31adb08c8d08a99497849dd4710e897c0c6
Screenshot 2025-04-23 at 9.03.36 AM.png,rec3RLX2SmSLSQaWi,Barbara Boring,Employer verification letter,recsJiKLucFvfuiv9,recWy65liAN6tPL4V,1623037,image/png,uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/b30703b1-1d37-410a-ae6e-6f501dd3d094-Screenshot_2025-04-23_at_9.03.36 AM.png,fox-finance-dev-fox-finance-uploads,4/21/2026 4:18am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/b30703b1-1d37-410a-ae6e-6f501dd3d094-Screenshot_2025-04-23_at_9.03.36%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T091856Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=5b5987a50a7404daaf45d5da2ba43e8b8f5ee78c25b7786da351bea0decdc792
Screenshot 2025-04-23 at 8.59.42 AM.png,rec9NaKcpSvWEDIGS,Barbara Boring,Government-issued ID,recsJiKLucFvfuiv9,reck6UAVnvluhB4uG,2079343,image/png,uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/ce3adadf-bcb3-4f25-835c-c5088d1a1eef-Screenshot_2025-04-23_at_8.59.42 AM.png,fox-finance-dev-fox-finance-uploads,4/21/2026 4:18am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/ce3adadf-bcb3-4f25-835c-c5088d1a1eef-Screenshot_2025-04-23_at_8.59.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T091858Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=e02ec5b0c68deb1bbb40253f1d6032d1a926182ff43a1bf97b95fb6d11bf656a
Screenshot 2025-04-23 at 9.04.02 AM.png,recSSU3TKD16myMQ3,Barbara Boring,Proof of bank account,recsJiKLucFvfuiv9,recnyxOZSfYDztinj,662154,image/png,uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/ea16e4a2-2ab4-4773-97df-a7f6edb73990-Screenshot_2025-04-23_at_9.04.02 AM.png,fox-finance-dev-fox-finance-uploads,4/21/2026 4:19am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/ea16e4a2-2ab4-4773-97df-a7f6edb73990-Screenshot_2025-04-23_at_9.04.02%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T091900Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=6ceb6df2d1a85269cfe8573e5a691605e6701ad4d71bdb8142277055eefdd91a
Screenshot 2025-04-23 at 8.59.42 AM.png,recLQJlXdWrjPjSS7,Barbara Boring,Pay stubs (last 2 months),recsJiKLucFvfuiv9,rec7wJT10PHmt2fVd,2079343,image/png,uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/9c876da1-b8cc-4339-bb96-99a3f4fce040-Screenshot_2025-04-23_at_8.59.42 AM.png,fox-finance-dev-fox-finance-uploads,4/21/2026 4:32am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/9c876da1-b8cc-4339-bb96-99a3f4fce040-Screenshot_2025-04-23_at_8.59.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T093243Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=9384c0a743f86084f16329f874f16fef0512f5ec1409f227dd647cd609156ea3
I-9Presentation.pdf,recudoXReMQuwPUSk,Barbara Boring,Employer verification letter,recsJiKLucFvfuiv9,recWy65liAN6tPL4V,8935789,application/pdf,uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/97a98bed-e557-4fad-9a7c-ad889acda8b2-I-9Presentation.pdf,fox-finance-dev-fox-finance-uploads,4/21/2026 4:32am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recd4kSXMVSJO33uj/recsJiKLucFvfuiv9/97a98bed-e557-4fad-9a7c-ad889acda8b2-I-9Presentation.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T093252Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=4902d329fe5e38056f38e5110c53a723d2307b45eacd6e87b710478c6ebc5b13
Proof_of_income.jpg,recHScg0gBw6Z7qNy,Benny Lancaster,Employer Verification Letter,reczXxU8kOZpULU1B,recF1s4jvBoiWpNSB,84368,image/jpeg,uploads/recTcPBWAKUDrBPaq/reczXxU8kOZpULU1B/6b0e7705-4c9a-418c-8c18-ed5ee52e6f30-Proof_of_income.jpg,fox-finance-dev-fox-finance-uploads,4/21/2026 8:18am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recTcPBWAKUDrBPaq/reczXxU8kOZpULU1B/6b0e7705-4c9a-418c-8c18-ed5ee52e6f30-Proof_of_income.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T131810Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=c3eede0cd6d41a691f4fa32f7e690921f9f645f5543ea47eac45797365422341
Proof_of_ID.jpeg,recnrKb15ze8wWygi,Benny Lancaster,Government-issued ID,reczXxU8kOZpULU1B,recQRMTtpqQDiux3W,682873,image/jpeg,uploads/recTcPBWAKUDrBPaq/reczXxU8kOZpULU1B/3e42e6e2-8709-41aa-8dd9-b2b8510cf41d-Proof_of_ID.jpeg,fox-finance-dev-fox-finance-uploads,4/21/2026 8:18am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recTcPBWAKUDrBPaq/reczXxU8kOZpULU1B/3e42e6e2-8709-41aa-8dd9-b2b8510cf41d-Proof_of_ID.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T131813Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=733157cf32f99be28cdb249264bbe7a3270ab1f304aa333690fc568e29c29857
Proof_of_address.jpeg,recg7M38K44TC1oos,Benny Lancaster,Proof of Residential Address,reczXxU8kOZpULU1B,recmairj93AwMy3kq,66202,image/jpeg,uploads/recTcPBWAKUDrBPaq/reczXxU8kOZpULU1B/3345a919-28c2-4834-a65c-3e1206f7f13f-Proof_of_address.jpeg,fox-finance-dev-fox-finance-uploads,4/21/2026 8:18am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recTcPBWAKUDrBPaq/reczXxU8kOZpULU1B/3345a919-28c2-4834-a65c-3e1206f7f13f-Proof_of_address.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T131815Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=20f8f99aa46ca82587209d52dc01557e674da50ddc80d4424b14dd250d48dfa6
Bank_statements.jpg,rec8XxClbv793x5Nu,Benny Lancaster,Proof of Active Bank Account,reczXxU8kOZpULU1B,recyWvD7liFWHiZJi,321172,image/jpeg,uploads/recTcPBWAKUDrBPaq/reczXxU8kOZpULU1B/df0d29c8-3431-4677-8551-1686d9dc20c6-Bank_statements.jpg,fox-finance-dev-fox-finance-uploads,4/21/2026 8:18am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recTcPBWAKUDrBPaq/reczXxU8kOZpULU1B/df0d29c8-3431-4677-8551-1686d9dc20c6-Bank_statements.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T131818Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=aa69fc13ab5df064507ac38741dcfec0455e6b727c8a088998e6ed2862128681
paystubs.jpg,recbcfiJNbv4PVWGC,Benny Lancaster,Recent Pay Stubs (last 2 months),reczXxU8kOZpULU1B,recybDmQsAREVKcIS,269224,image/jpeg,uploads/recTcPBWAKUDrBPaq/reczXxU8kOZpULU1B/811f679e-f7bb-4e37-91da-63584d05707e-paystubs.jpg,fox-finance-dev-fox-finance-uploads,4/21/2026 8:18am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recTcPBWAKUDrBPaq/reczXxU8kOZpULU1B/811f679e-f7bb-4e37-91da-63584d05707e-paystubs.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T131820Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=e6196f6a56086306f18eb8b9d68a322e05266f51e75dcd436f30713c7f0e25b8
Proof_of_income.jpg,recJmbrsHB05Lwzr6,Henry Miller,Employer verification letter,recshBNFzAcYRF0DT,recYWGHK6bH8tnL9J,84368,image/jpeg,uploads/recSru4nlQneIhcKU/recshBNFzAcYRF0DT/898f473d-08fc-4867-b265-38d3c7f34643-Proof_of_income.jpg,fox-finance-dev-fox-finance-uploads,4/21/2026 11:32am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recSru4nlQneIhcKU/recshBNFzAcYRF0DT/898f473d-08fc-4867-b265-38d3c7f34643-Proof_of_income.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T163225Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=fe943873781623b84b669a553aff25e2f894512fd08e3b943792b8e0aacace35
Bank_statements.jpg,recMnogXIJK0Ott9e,Henry Miller,Bank statement,recshBNFzAcYRF0DT,recZB4QUN1NZRbM7J,321172,image/jpeg,uploads/recSru4nlQneIhcKU/recshBNFzAcYRF0DT/102b5c7c-ac36-4303-8cba-1bb098940252-Bank_statements.jpg,fox-finance-dev-fox-finance-uploads,4/21/2026 11:32am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recSru4nlQneIhcKU/recshBNFzAcYRF0DT/102b5c7c-ac36-4303-8cba-1bb098940252-Bank_statements.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T163228Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=cb8e3ce4569cfdf88c006d41a7141c52fad614c81d24454fe397ccdddb78307c
paystubs.jpg,recw4m0lFRpJaNOIt,Henry Miller,Pay stubs,recshBNFzAcYRF0DT,recZh2fUhrA8MtBor,269224,image/jpeg,uploads/recSru4nlQneIhcKU/recshBNFzAcYRF0DT/e5969496-c6e8-43ff-843d-5cfa70f8f443-paystubs.jpg,fox-finance-dev-fox-finance-uploads,4/21/2026 11:32am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recSru4nlQneIhcKU/recshBNFzAcYRF0DT/e5969496-c6e8-43ff-843d-5cfa70f8f443-paystubs.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T163230Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=e54c5b1a9d98edb41ac0b6ea8d39f14fe833e3511715318a6211bc41355cf8d5
